date_time,source,channel,level,location,user,MID,system,SID,operation,x,y,z,BLW_g,wt_g,TWF,WS_ml,WE_ml,comment
9/17/2020 11:25,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,524926,W10DTSM112721,-999999,Action,NaN,NaN,NaN,21.3,17.8,0.87,0.73,0.41,was seeing poor behavior that seemed like missed first licks (although I couldn&#x27;t ID in the video...) so I move the spout closer and behavior improved
9/17/2020 11:32,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:830),greggh,530862,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.73,23.1,0.85,0.58,0.42,NaN
9/17/2020 18:09,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:830),taminar,524760,W10DTSM118294,-999999,Action,NaN,NaN,NaN,23.67,19.3,0.86,1.06,0.41,NaN
9/18/2020 11:10,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,524926,W10DTSM112721,-999999,Action,NaN,NaN,NaN,21.3,17.8,0.87,0.73,0.33,raised lickspout .1. anal or vaginal prolapse?
9/18/2020 11:39,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,530862,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.73,23.5,0.85,0.5,0.5,NaN
9/21/2020 10:52,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,532246,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.13,22.4,0.86,0.93,0.93,NaN
9/21/2020 11:18,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:830),severined,527749,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.17,23.1,0.87,1.41,0.83,went down 0.2 + 0.1 +0.1 mm with spout; seems ok now (was touching nose or whiskers). Wheel height seems ideal.no paw hits at all.
9/21/2020 13:58,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:830),severined,530862,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.73,23,0.85,0.57,0.43,wheel seems too high.But won&#x27;t change it; he is doing ok.
9/21/2020 14:22,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,524926,W10DTSM112721,-999999,Action,NaN,NaN,NaN,21.3,17.2,0.87,1.33,0.43,NaN
9/22/2020 10:38,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),hannah,527749,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.17,23.4,0.87,1.11,0.74,moved spout down .2 and forward .4
9/22/2020 11:27,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),taminar,532246,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.13,22.8,0.86,0.53,0.74,NaN
9/22/2020 12:11,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),hannah,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,22.4,0.86,0.54,0.65,moved spout forward .3 and up .1; looked like it was straining to lick.
9/22/2020 14:20,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),taminar,524926,W10DTSM112721,-999999,Action,NaN,NaN,NaN,21.3,18.1,0.87,0.53,0.47,NaN
9/22/2020 14:47,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),greggh,530862,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.73,23.1,0.85,0.47,0.61,moved lickspout a bit closer; seemed to help. Great session; satiated at the very end
9/23/2020 10:35,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),hannah,527749,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.17,23.2,0.87,1.31,0.37,first weigh was with cap
9/23/2020 10:51,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),severined,532246,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.13,22.6,0.86,0.73,0.58,NaN
9/23/2020 12:00,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),hannah,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,22.4,0.86,0.54,0.7,NaN
9/23/2020 17:42,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),taminar,524926,W10DTSM112721,-999999,Action,NaN,NaN,NaN,21.3,17.6,0.87,0.93,0.38,Poor baby got a whisker stuck on the spout for a little at around 15 minutes.
9/23/2020 18:49,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),greggh,530862,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.73,23.2,0.85,0.57,0.43,NaN
9/24/2020 10:26,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,532246,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.13,23.1,0.86,0.33,0.67,I started by lowering the wheel to see if it would help him run better; but he actullay stopped running all together. so I raised it and he seems to like it
9/24/2020 11:01,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),severined,527749,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.17,23,0.87,1.51,0.45,weight without cap 22.7g before and after
9/24/2020 12:47,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),severined,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,22,0.86,0.94,0.29,deduced cap weight from mouse weight+cap Move lickspout 0.2mm away from the mouse; seems more comfortable; but came back due to poor performance 3Microl seems to have thrown him off wheel seems ideal 1.3
9/24/2020 17:32,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),taminar,524926,W10DTSM112721,-999999,Action,NaN,NaN,NaN,21.3,16.8,0.87,1.73,0.34,NaN
9/24/2020 18:10,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),greggh,530862,W10DTSM118294,-999999,Action,NaN,NaN,NaN,27.73,22.7,0.85,0.87,0.53,saw mouse was slowing down; suspected tongue fatigue so I moved the spout closer and it seemed to help
9/25/2020 10:48,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),taminar,527749,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.17,23.3,0.87,1.21,0.61,NaN
9/25/2020 11:00,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),taminar,532246,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.13,23,0.86,0.33,0.67,NaN
9/25/2020 12:29,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:851),taminar,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,22.2,0.86,0.74,0.55,NaN
9/28/2020 11:14,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,19.8,0.87,1.4,0.66,Weight; 20 (0.123 (KC)+0.2 cap) ~ 19.7g \\She is not running; tried wheel at different heights 19.8 after; without cap
9/28/2020 11:19,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,533539,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.27,19.7,0.85,0.93,0.71,moved up .2; towards her 1.7
9/28/2020 12:54,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,21.6,0.86,1.34,0.35,NaN
9/28/2020 14:08,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,532246,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.13,22.5,0.86,0.83,0.71,NaN
9/28/2020 14:43,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,527749,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.17,23,0.87,1.51,0.65,22.5g without cap bef 23g after
9/29/2020 10:59,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,20.4,0.85,0.47,0.03,reset session meant MD didn&#x27;t bring in earned water. Adjusting supp water accordingly
9/29/2020 11:00,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,10,0.85,3.5,0.03,NaN
9/29/2020 11:21,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),taminar,533539,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.27,20.3,0.85,0.33,0.68,NaN
9/29/2020 12:30,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,22.3,0.85,0.56,0.44,NaN
9/29/2020 14:18,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,532246,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.13,23.1,0.85,0.2,0.8,NaN
9/29/2020 16:35,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,527749,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.17,23.1,0.87,1.41,0.65,NaN
9/30/2020 10:51,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,19.8,0.85,0.94,0.06,NaN
9/30/2020 11:22,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),severined,533539,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.27,20.4,0.85,0.42,0.58,NaN
9/30/2020 12:33,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,21.8,0.85,0.87,0.47,NaN
9/30/2020 17:13,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,532246,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.13,23.2,0.85,0.3,0.7,NaN
9/30/2020 17:30,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,527749,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.17,22.95,0.85,0.99,0.51,NaN
10/1/2020 10:47,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,19.6,0.85,1.11,0.12,Gregg changed the lick spout position; nearer to him (which it was yesterday before I moved it away today) and it worked; the mouse came back. Gregg&#x27;s magic touch
10/1/2020 11:34,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,533539,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.27,20.7,0.85,0.34,0.66,NaN
10/1/2020 12:50,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,21.8,0.85,0.87,0.32,NaN
10/1/2020 19:09,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,532246,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.13,22.8,0.85,0.45,0.55,NaN
10/1/2020 20:01,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,527749,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.17,22.2,0.85,1.74,0.43,NaN
10/2/2020 11:23,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,20.4,0.85,0.42,0.58,NaN
10/2/2020 11:42,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:830),hannah,533539,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.27,20.3,0.85,0.55,0.45,lots of paw hits:  lowered wheel
10/2/2020 12:47,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,22.5,0.85,0.3,0.7,NaN
10/5/2020 11:22,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,19.9,0.86,1.06,0.46,NaN
10/5/2020 13:44,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,533539,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.27,20.5,0.85,0.57,0.43,lowered wheel to 1.1
10/5/2020 14:09,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,21.4,0.85,1.27,0.38,NaN
10/6/2020 11:26,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,20.4,0.86,0.56,0.53,NaN
10/6/2020 14:21,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,533539,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.27,20.7,0.85,0.43,0.57,NaN
10/6/2020 14:33,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,21.9,0.86,1.04,0.59,NaN
10/7/2020 11:07,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,20.3,0.86,0.66,0.48,NaN
10/7/2020 17:07,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,22.3,0.85,0.45,0.55,NaN
10/7/2020 17:51,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,533539,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.27,20.4,0.85,0.51,0.49,NaN
10/8/2020 12:08,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,20,0.86,0.96,0.36,seems to be aborting a lot more. But also goes through periods where it stops; seems to run more during these times. tried to move the lickspout down (but not out) to reduce aborting - this fits with the videos. The lickspout seemed further down on 10/1; his best day.
10/8/2020 18:11,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,533537,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.67,21.8,0.85,0.87,0.51,NaN
10/8/2020 18:42,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,533539,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.27,20,0.85,0.63,0.51,NaN
10/9/2020 11:54,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,20.1,0.86,0.86,0.45,NaN
10/12/2020 13:47,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,19.9,0.86,1.06,0.48,NaN
10/13/2020 14:06,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,20,0.86,0.96,0.43,NaN
10/14/2020 18:10,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,20.1,0.86,0.86,0.31,NaN
10/15/2020 17:21,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,531237,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.37,19.5,0.86,1.46,0.42,NaN
10/20/2020 14:03,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,536211,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.27,21.7,0.85,0.63,0.94,NaN
10/21/2020 11:06,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,536211,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.27,21.7,0.86,0.89,0.66,NaN
10/22/2020 16:42,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536211,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.27,21.4,0.86,1.19,0.01,NaN
10/23/2020 13:13,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,536211,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.27,21.9,0.86,0.69,0.65,NaN
10/26/2020 11:26,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536213,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.67,19.1,0.85,0.27,0.73,NaN
10/26/2020 13:18,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,21.8,0.85,0.58,0.8,NaN
10/26/2020 15:15,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536211,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.27,20.8,0.86,1.79,0.46,NaN
10/27/2020 12:44,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,536213,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.67,19.3,0.85,0.17,0.83,Lowered wheel for faster running; Moved LS closer to try to reduce misses; defintiely introuced some paw hits but didn&#x27;t seem to affect behavior. Want to see how he does on 3ul before moving any closer/further
10/27/2020 13:39,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,536211,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.27,21.3,0.86,1.29,0.45,NaN
10/28/2020 11:07,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.4,0.86,0.47,0.53,Moved the lickspout closer to him since he was missing his first lick occasionally. He was lick aborting a lot; but still did really well!
10/28/2020 11:09,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.4,0.86,0.47,0.53,NaN
10/28/2020 11:29,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,536213,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.67,19.5,0.85,0.37,0.63,NaN
10/28/2020 16:55,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,536211,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.27,21.7,0.86,0.89,0.45,NaN
10/29/2020 10:54,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,536213,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.67,19.5,0.85,0.33,0.67,NaN
10/29/2020 11:05,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.1,0.86,0.54,0.54,Lick spout was too much toward him; moved it away 0.3 total
10/29/2020 17:56,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,536211,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.27,21.2,0.86,1.39,0.41,NaN
10/30/2020 11:14,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.1,0.86,0.54,0.51,NaN
10/30/2020 11:25,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536213,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.67,19.5,0.85,0.35,0.65,NaN
11/2/2020 10:51,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,542072,W10DTSM112721,-999999,Action,NaN,NaN,NaN,NaN,19.5,NaN,0.57,0.43,NaN
11/2/2020 10:54,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536480,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.03,23.3,0.85,0.53,0.7,lowered running wheel
11/2/2020 13:53,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.2,0.86,0.45,0.55,NaN
11/2/2020 14:08,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,536213,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.67,19.2,0.85,0.36,0.64,NaN
11/3/2020 10:54,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,542072,W10DTSM112721,-999999,Action,NaN,NaN,NaN,NaN,19.9,NaN,0.42,0.58,NaN
11/3/2020 11:01,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,536480,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.03,23.4,0.85,0.43,0.76,NaN
11/3/2020 13:58,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.1,0.86,0.54,0.49,NaN
11/3/2020 14:15,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536213,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.67,19.3,0.85,0.37,0.63,NaN
11/4/2020 10:13,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,542072,W10DTSM112721,-999999,Action,NaN,NaN,NaN,NaN,19.7,NaN,0.61,0.39,NaN
11/4/2020 10:28,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536480,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.03,23.3,0.85,0.53,0.55,NaN
11/4/2020 13:57,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.1,0.86,0.54,0.58,0.2 towards him; see how it goes. Seems lot of air licks before. Doing well today
11/4/2020 17:47,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536213,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.67,19.8,0.85,0.48,0.52,NaN
11/5/2020 11:11,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,542072,W10DTSM112721,-999999,Action,NaN,NaN,NaN,NaN,19.5,NaN,0.52,0.48,Noticed some missed first licks so I moved the spout closer; seems to be helping -GH
11/5/2020 11:25,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,536480,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.03,23.1,0.85,0.73,0.59,was getting lick aborts so I moved down the spout a bit -Gh
11/5/2020 15:06,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.1,0.86,0.54,0.58,NaN
11/5/2020 18:23,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,536213,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.67,19.2,0.85,0.53,0.47,NaN
11/6/2020 11:18,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,536480,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.03,23.4,0.85,0.43,0.58,NaN
11/6/2020 11:24,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,542072,W10DTSM112721,-999999,Action,NaN,NaN,NaN,NaN,19.9,NaN,0.41,0.59,NaN
11/6/2020 13:05,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.1,0.86,0.54,0.55,was lick aborting a lot. moved the lickspout down and also lowered the wheel since it seemed lower yesterday
11/9/2020 10:30,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,544838,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.17,22.5,0.85,0.59,0.85,NaN
11/9/2020 11:08,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,544456,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,21.3,0.85,0.48,0.52,advaced spout 0.1 toward him
11/9/2020 12:56,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,536480,W10DTSM118294,-999999,Action,NaN,NaN,NaN,28.03,23.1,0.85,0.73,0.65,NaN
11/9/2020 14:39,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,542072,W10DTSM112721,-999999,Action,NaN,NaN,NaN,NaN,19.5,NaN,0.48,0.52,NaN
11/9/2020 14:48,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,541234,W10DTSM118294,-999999,Action,NaN,NaN,NaN,26.33,22.3,0.86,0.34,0.66,NaN
11/10/2020 11:00,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544456,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,21.6,0.85,0.32,0.68,lickspout seems to be good; but he still aborts a lot. Any lower and he starts missing from late licks. I&#x27;m wondering if the reunning wheel is too high and hes running too fast; otherwise he may just abort alot. Wasn&#x27;t a start with NSB
11/10/2020 11:42,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544838,W10DTSM112721,-999999,Action,NaN,NaN,NaN,27.17,22.3,0.85,0.79,0.75,NaN
